id,placeId,googlePlaceId,descriptorType,targetPlaceId,targetDisplayName,spatialRelationship,straightLineDistanceMeters,travelDistanceMeters,containment
5010,2137,ChIJA4sACsa9tlIRKJvNPgiMDxo,landmark,ChIJ8Vx8Exm8tlIRT_rTIIAPN8A,Brainerd City Fire Department,,342.72427,350.13354,
5011,2137,ChIJA4sACsa9tlIRKJvNPgiMDxo,landmark,ChIJc4Ri7hu8tlIRZdKt20SO5bM,Fraternal Order of Eagles,,416.66553,485.00827,
5012,2137,ChIJA4sACsa9tlIRKJvNPgiMDxo,area,ChIJXzSKohm8tlIRVo-1s7siLlI,Northstar Apartments,,,,NEAR
5013,2138,ChIJHY7RFWS5tlIRdCv8jg4USVo,landmark,ChIJhYhnr2mVtlIRvbfQoWLtwhc,Brainerd Ski Loons Water Ski Show Team,,219.52711,0.0,
5014,2138,ChIJHY7RFWS5tlIRdCv8jg4USVo,landmark,ChIJ5f3k2WC5tlIRzoFBEqV3CY8,Casey's,,333.6294,0.0,
5015,2138,ChIJHY7RFWS5tlIRdCv8jg4USVo,landmark,ChIJz4qryXW5tlIRy3V-RMzbHi8,Glacier Ice House,,432.2364,0.0,
5016,2138,ChIJHY7RFWS5tlIRdCv8jg4USVo,landmark,ChIJman0U3q5tlIRWpcPokOtcrk,Anderson Brothers Construction,,496.02335,0.0,
5017,2138,ChIJHY7RFWS5tlIRdCv8jg4USVo,area,ChIJHY7RFWS5tlIREeZRZVFDfHY,Lum Park,,,,WITHIN
5018,2139,ChIJJfjiIVtNslIRsV5mE6iN-uE,area,ChIJpYhSlcc4tFIRGDs-5YON6QA,Royalton Splash Park,,,,OUTSKIRTS
5019,2141,ChIJocesvAC8tlIRjPOzaAGPsCE,landmark,ChIJH27VzwS8tlIRLYdayCIbIK4,Brainerd Eyecare Center,ACROSS_THE_ROAD,31.88537,19.083893,
5020,2141,ChIJocesvAC8tlIRjPOzaAGPsCE,landmark,ChIJt0qnOxu8tlIRLaFiqn1U7zI,United States Postal Service,AROUND_THE_CORNER,81.6617,61.957314,
5021,2141,ChIJocesvAC8tlIRjPOzaAGPsCE,landmark,ChIJVSjpkwS8tlIRbE7sFalDfLI,Mid Minnesota Federal Credit Union - Brainerd,AROUND_THE_CORNER,75.31354,110.51221,
5022,2141,ChIJocesvAC8tlIRjPOzaAGPsCE,landmark,ChIJZyxPMwW8tlIRiU3CqiJja7c,Brainerd Public Library,,202.33658,261.10245,
5023,2141,ChIJocesvAC8tlIRjPOzaAGPsCE,landmark,ChIJ28JHNgW8tlIRnGGpgBfHm2E,Mickey's Pizza & Subs,,204.54535,271.2359,
5024,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,landmark,ChIJLzTxUIy9tlIRD6M7RzI-Xs0,Speedway,DOWN_THE_ROAD,123.73219,101.1199,
5025,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,landmark,ChIJFX8PVau9tlIRF4YYa3Mw2_g,Country Fabrics and Quilting,,315.40018,421.20917,
5026,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,landmark,ChIJs0H66RK8tlIR38UDQSkcSyA,Trinity Lutheran Church,,411.17084,494.52304,
5027,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,landmark,ChIJXfp-4d69tlIRsosmL5Abw6E,Spin Cycle coin laundry,,203.97276,287.1887,
5028,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,landmark,ChIJ0VBTkcO9tlIRgeqUQmhzJ30,Central Lakes Learning Center,,170.46716,235.78642,
5029,2142,ChIJy8KOM_m9tlIRnZg4sNj6Z6o,area,ChIJ2zPIgg28tlIR0JJIgZGQ1qI,Speedway,,,,NEAR
5030,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,landmark,ChIJ70w2SZGRs1IRKtbpi56137s,Recreation Park,WITHIN,18.99527,17.558725,
5031,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,landmark,ChIJ1w6KTJeRs1IRg9K1SuVnDMU,Trimble Park,,255.05283,255.76675,
5032,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,landmark,ChIJOxRcsZaRs1IRmmHMksGNFe8,Milaca Community Splashpad,BESIDE,19.021221,5.317107,
5033,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,landmark,ChIJH_RM85mRs1IRliz42pxy1is,Casey's,,376.22665,489.6962,
5034,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,landmark,ChIJG1K58ZmRs1IRFsl1EUv7GN4,China Panda,,402.71527,480.7865,
5035,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,area,ChIJqzVP4JORs1IRMEFP7xJ29Rw,Recreation Park,,,,WITHIN
5036,2143,ChIJ-4EMs5aRs1IR4r-aRi7RcBY,area,ChIJefAUC5aRs1IRlzN8JadOc4U,Milaca High School,,,,NEAR
5037,2144,ChIJbe9ii0q5tlIRtedc1FN9c4U,landmark,ChIJa1x5JsG5tlIR7lpVHoMazSk,Stewart C. Mills Field,BESIDE,51.29613,5.4014645,
5038,2144,ChIJbe9ii0q5tlIRtedc1FN9c4U,area,ChIJ4d6tnUG5tlIRnS8jqwvQT5k,Memorial Park,,,,WITHIN
5039,2145,ChIJdbNGmiiYtlIR-Yv6eyWj-Vs,landmark,ChIJrbceM1iYtlIRaD7-4Jc6Zt0,Spirit Horse Center Inc.,,309.4878,0.0,
5040,2146,ChIJq6qqekG5tlIRLvEFKhRtRyI,landmark,ChIJa1x5JsG5tlIR7lpVHoMazSk,Stewart C. Mills Field,,113.36079,80.41487,
5041,2146,ChIJq6qqekG5tlIRLvEFKhRtRyI,area,ChIJ4d6tnUG5tlIRnS8jqwvQT5k,Memorial Park,,,,WITHIN
5042,2147,ChIJ2cWsp7U8slIRBXfF4ETCFMM,landmark,ChIJ55taeLU8slIR_hbf3KDiwo8,Hinckley Community Center,,65.70802,85.33426,
5043,2147,ChIJ2cWsp7U8slIRBXfF4ETCFMM,landmark,ChIJYXMIAEg9slIRj4p6kP4BWbA,Hinckley Playground,BESIDE,43.44311,20.423853,
5044,2147,ChIJ2cWsp7U8slIRBXfF4ETCFMM,landmark,ChIJZX4WmhI9slIRzE2gLKjdJjo,Munger Trailhead - Hinckley,,312.82532,397.2053,
5045,2147,ChIJ2cWsp7U8slIRBXfF4ETCFMM,area,ChIJPyHE57U8slIRrP33mhp8Zh0,Westside Park,,,,WITHIN
5046,2148,ChIJ9cnGdDhHslIR2UE0Z6-gSrk,landmark,ChIJwU8XF-xGslIR9sAo4tC9ScY,Culligan of Pine City,AROUND_THE_CORNER,100.98854,165.6057,
5047,2148,ChIJ9cnGdDhHslIR2UE0Z6-gSrk,landmark,ChIJvXHPGexGslIRV5txXiO_pUs,Pine City Civic Center,,274.26898,467.5779,
5048,2148,ChIJ9cnGdDhHslIR2UE0Z6-gSrk,landmark,ChIJ1fyjKOxGslIRIqTRFf3BYQc,Pine city alternative learning center,AROUND_THE_CORNER,253.43433,278.0527,
5049,2148,ChIJ9cnGdDhHslIR2UE0Z6-gSrk,area,ChIJa-bPBetGslIRUfEobP_1B08,Pine City Public Schools,,,,WITHIN
5050,2149,ChIJF3NwGGQfslIRNiS3RekwKRA,landmark,ChIJKYqVpA4fslIRYCXxepXbT3M,St Luke's Catholic Church,,352.42722,353.35315,
5051,2149,ChIJF3NwGGQfslIRNiS3RekwKRA,landmark,ChIJw8032ggfslIRJWvvco6t-pk,Deputy Registrar,AROUND_THE_CORNER,107.00342,106.55904,
5052,2149,ChIJF3NwGGQfslIRNiS3RekwKRA,landmark,ChIJPSeIWQwfslIRgBPMBes-zwA,Whitney’s Country Cafe (Amy's Country Cafe),,91.72874,168.97124,
5053,2149,ChIJF3NwGGQfslIRNiS3RekwKRA,landmark,ChIJPSeIWQwfslIRKJvDREW6hBc,"Grindstone Ford, Inc.",,156.84067,229.57256,
5054,2149,ChIJF3NwGGQfslIRNiS3RekwKRA,landmark,ChIJsVvKc6cfslIR9kdlQMwNyPo,Woody's Bar & Offsale,,427.20554,486.20358,
5055,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,landmark,ChIJPSeIWQwfslIRWKMkGiY2SaY,Sandstone Ace Hardware,AROUND_THE_CORNER,108.219765,103.55119,
5056,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,landmark,ChIJPSeIWQwfslIRgBPMBes-zwA,Whitney’s Country Cafe (Amy's Country Cafe),AROUND_THE_CORNER,177.97096,321.44962,
5057,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,landmark,ChIJKYqVpA4fslIRYCXxepXbT3M,St Luke's Catholic Church,,278.96097,353.7291,
5058,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,landmark,ChIJw8032ggfslIRwY61xcrdEPA,Sandstone Public Library,AROUND_THE_CORNER,190.31326,215.94293,
5059,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,landmark,ChIJw8032ggfslIRJWvvco6t-pk,Deputy Registrar,,151.27101,327.92938,
5060,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,area,ChIJ696P2wsfslIRtVr498g4yIo,Train Park,,,,WITHIN
5061,2150,ChIJlVGQfc0fslIRXnIbRBM4yn0,area,ChIJ8ZA9nQwfslIR4chTukRzIJY,Railroad Park,,,,NEAR
5062,2151,ChIJh8iKAwAfslIREBLCha93Mqs,landmark,ChIJsVvKc6cfslIR9kdlQMwNyPo,Woody's Bar & Offsale,,155.16353,379.43964,
5063,2151,ChIJh8iKAwAfslIREBLCha93Mqs,landmark,ChIJl7FTuwkfslIR1EBKDBAzfjk,United States Postal Service,,164.36281,223.63437,
5064,2151,ChIJh8iKAwAfslIREBLCha93Mqs,landmark,ChIJw8032ggfslIRJWvvco6t-pk,Deputy Registrar,,367.19562,424.04608,
5065,2151,ChIJh8iKAwAfslIREBLCha93Mqs,landmark,ChIJPSeIWQwfslIRgBPMBes-zwA,Whitney’s Country Cafe (Amy's Country Cafe),,255.66153,280.46286,
5066,2151,ChIJh8iKAwAfslIREBLCha93Mqs,landmark,ChIJPSeIWQwfslIRKJvDREW6hBc,"Grindstone Ford, Inc.",,366.7001,394.48236,
5067,2151,ChIJh8iKAwAfslIREBLCha93Mqs,area,ChIJEb7E0gkfslIRlRkDD3Ko8J4,Sandstone Skate Park,,,,OUTSKIRTS
5068,2152,ChIJDz8xTX1PslIRREDNBBuOLdg,landmark,ChIJ4wDupLlFslIR0SIa64EZCOE,Rock Creek Cafe and Meat Market,DOWN_THE_ROAD,117.96355,91.68692,
5069,2152,ChIJDz8xTX1PslIRREDNBBuOLdg,landmark,ChIJ3XVoK2BPslIR_G2n6ezomU4,Heidelberger Farm Equipment LLC,BESIDE,5.153436,3.5380554,
5070,2153,ChIJq_lKpaO1rVIRsaqkutEoXGw,area,ChIJ28Ju8cW0rVIRKMb7ufBKfnY,College Street Park,,,,WITHIN
5071,2154,ChIJDerKReLDrVIRvP1ECSbsDB8,landmark,ChIJKwSsY-PDrVIRzykGvLdCRhw,Voyager Village Bar and Grill,WITHIN,89.686356,109.23634,
5072,2154,ChIJDerKReLDrVIRvP1ECSbsDB8,landmark,ChIJcxZR6OLDrVIRftu6afwDUlA,Soft Landings at the Hangar House! Next to the Clubhouse and Airstrip,DOWN_THE_ROAD,128.91783,129.63629,
5073,2154,ChIJDerKReLDrVIRvP1ECSbsDB8,area,ChIJKwSsY-PDrVIRqbKy-7F5yck,Voyager Village Bar and Grill,,,,WITHIN
5074,2155,ChIJOxVL1q0WrFIRhE2ToZvXhHg,landmark,ChIJ519Fyc8XrFIRmG8vs8Usf3A,Somewhere Else Bar & Grill,DOWN_THE_ROAD,180.63493,166.13399,
5075,2156,ChIJmRjgIRNKrFIR70kMDa1FWt4,landmark,ChIJNcmSrkxLrFIRr0jdNm-q4R8,Dinner Train Ride,BESIDE,14.137174,3.1554413,
5076,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,landmark,ChIJy1iDl98QrFIRmq-P69jjKL4,Hayward City Beach,AROUND_THE_CORNER,277.59888,245.24774,
5077,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,landmark,ChIJGyQeA9kQrFIRUKGeZsp9r-c,Riverside Motel,,286.9402,403.14044,
5078,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,landmark,ChIJyZaiJiERrFIR8FkasXa-8Kg,North Star Co Landscaping & Garden Center,,437.22006,395.39383,
5079,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,landmark,ChIJiTDnwXH2q1IR_OVir4VT2fI,Scheer's Lumberjack Show,,392.80652,459.97748,
5080,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,landmark,ChIJiTDnwXH2q1IRfSIo2FT0fKE,M&M Rental,,244.07907,356.7916,
5081,2157,ChIJ95Mq_iARrFIRJAOwtTwdyvQ,area,ChIJ6cespSARrFIRQ9S5Hx1j2FA,Freshwater Fishing Hall of Fame,,,,OUTSKIRTS
5082,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,landmark,ChIJgf-xOgDJyFIR0YH5Cs714-A,Rotary Natural Play Hill & Bike Park,DOWN_THE_ROAD,72.228806,38.12603,
5083,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,landmark,ChIJq_GfLT7JyFIRN_548X2gQoU,W.H. Davy-Memorial Park,,367.00446,486.95642,
5084,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,landmark,ChIJv_7nzjjJyFIRqeL1yxg6OPY,RiverHaven Events Center,,292.82755,327.8832,
5085,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,area,ChIJp_dKShXJyFIRiOClJ_zfU6E,Riverfront Park,,,,WITHIN
5086,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,area,ChIJs6qXdGrJyFIRfsgDfbwHWU4,Park View Terrace Apartments,,,,NEAR
5087,2158,ChIJq_GfLT7JyFIRfh-OzVeqgGM,area,ChIJ85wh9BTJyFIRY7wl1t5G8a8,Oak Grove Park,,,,NEAR
5088,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,landmark,ChIJt0Al6EPJyFIR_wQX8ZIcGOw,Veterans Memorial Bridge,,347.8953,0.0,
5089,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,landmark,ChIJ-4U0IkHJyFIR9h7jebTQRp4,Pizza Patrol,,403.74854,0.0,
5090,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,landmark,ChIJS6wBz0DJyFIRkV8EEdVqWN8,United States Postal Service,,390.44403,0.0,
5091,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,landmark,ChIJVbOh30DJyFIRrU22ADKGgFE,Grand Junction,,421.0662,0.0,
5092,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,landmark,ChIJaUqIUEPJyFIRnCPgoZps42M,Dike East Park,,492.36734,0.0,
5093,2159,ChIJ0yG6MUTJyFIRDhLxX7Ghaeg,area,ChIJ0yG6MUTJyFIRqOkyUmfClj0,Woodlawn Park,,,,WITHIN
5094,2160,ChIJp5WMGR7JyFIRcMiihtL6ahY,landmark,ChIJUTWuVBnJyFIRp84PP7AlGbY,The Little House,,408.87228,451.20706,
5095,2160,ChIJp5WMGR7JyFIRcMiihtL6ahY,area,ChIJp5WMGR7JyFIRWHp3WWInwY4,Northeast Park,,,,OUTSKIRTS
5096,2161,ChIJV7iewNfIyFIRVnf1Z3XmjTg,landmark,ChIJyTit1dfIyFIRMW6OSiqE12Y,Moorhead Youth Hockey,AROUND_THE_CORNER,166.2727,129.23978,
5097,2161,ChIJV7iewNfIyFIRVnf1Z3XmjTg,landmark,ChIJg7Ge7NXIyFIRncEy5lt8XXk,NuStar,,424.65982,456.43576,
5098,2161,ChIJV7iewNfIyFIRVnf1Z3XmjTg,area,ChIJV7iewNfIyFIR1-FilUDha60,Morningside Park,,,,OUTSKIRTS
5099,2162,ChIJnTjkm-nIyFIRrP4UuV8eFcI,landmark,ChIJH4PCQ8LIyFIRcK8RfyxVbk8,American Legion,,369.6792,429.87933,
5100,2162,ChIJnTjkm-nIyFIRrP4UuV8eFcI,landmark,ChIJEaizYMLIyFIRIA18S_8xY6M,American Legion Post 21,,368.12772,429.87933,
5101,2162,ChIJnTjkm-nIyFIRrP4UuV8eFcI,area,ChIJnTjkm-nIyFIRqe9luKIu3v0,Arbor Park,,,,OUTSKIRTS
5102,2162,ChIJnTjkm-nIyFIRrP4UuV8eFcI,area,ChIJK_XZs-nIyFIRstnX1e41rpk,Arbor Park Assisted Living,,,,NEAR
5103,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,landmark,ChIJPRrsi0DJyFIRmI8IozwdDhM,Scheels,,405.39728,441.6676,
5104,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,landmark,ChIJVbOh30DJyFIRrU22ADKGgFE,Grand Junction,AROUND_THE_CORNER,219.05275,317.18494,
5105,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,landmark,ChIJt9K42zjJyFIRX-Vam8KiV1o,McDonald's,,514.6218,496.095,
5106,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,landmark,ChIJt0Al6EPJyFIR_wQX8ZIcGOw,Veterans Memorial Bridge,,329.27942,479.97598,
5107,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,landmark,ChIJS6wBz0DJyFIRkV8EEdVqWN8,United States Postal Service,,182.13287,260.30362,
5108,2163,ChIJ5R2Uw0bJyFIRVr0QotFuGi8,area,ChIJ0yG6MUTJyFIRqOkyUmfClj0,Woodlawn Park,,,,NEAR
5109,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,landmark,ChIJ8eqMtWXByFIR9a7U6W00Q4A,Arco,,276.03366,378.68567,
5110,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,landmark,ChIJ8efac2TByFIRQ8qaXlkBFTQ,Glyndon Community Center,,89.69381,229.55936,
5111,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,landmark,ChIJB4nmrCTDyFIRGL6BZTdNgpk,UC Hope,AROUND_THE_CORNER,75.66704,111.51007,
5112,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,landmark,ChIJqQgZ7e7ByFIRTUFyFLXw3AE,The Hill Bar & Grill,,304.37668,496.56195,
5113,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,landmark,ChIJb5rQuGXByFIR6bFRrLRWL_Y,Marathon,,337.4399,460.93738,
5114,2164,ChIJSweEzBzByFIR3ZVAxb07AWM,area,ChIJ6UXbemTByFIRewhTD6DkNkw,Glyndon City Park,,,,OUTSKIRTS
5115,2165,ChIJz6ETF6zOyFIRQGfmbFKqKnU,area,ChIJz6ETF6zOyFIRXq3-rb69E8s,Gooseberry Mound Park,,,,WITHIN
5116,2166,ChIJL1gmhBLJyFIRFYWh3BmjYoQ,area,ChIJL1gmhBLJyFIRQtfKQ9_WdhY,Original Homestead Park,,,,OUTSKIRTS
5117,2167,ChIJMeCOhk3JyFIRmcSED2iu3kY,area,ChIJMeCOhk3JyFIRnKoodtJJflo,Alm Park,,,,OUTSKIRTS
5118,2169,ChIJaTiK91nJyFIRPi6Qg06wamk,area,ChIJa97gX7PJyFIRbh4T3nXuFr4,MB Johnson Park,,,,WITHIN
5119,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,landmark,ChIJtwrfT9_OyFIRMOL0u5jmrTs,Wayside Rest,,374.9458,0.0,
5120,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,landmark,ChIJjcCHut3OyFIRCBSZFb1pijk,Queens Park,,452.16058,0.0,
5121,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,landmark,ChIJRX2lrNjOyFIRAGyQiYYkh8M,Minnesota Welcome Center (Moorhead),,376.6667,0.0,
5122,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,landmark,ChIJtXpf0CDPyFIR0B0zgWlFQM0,"Moorhead 4-Bed, Sleeps 8, with AirCon & Parking",,425.0351,0.0,
5123,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,landmark,ChIJQXqbmt_OyFIRfcx9J1Jx7QM,"Moorhead 4-bed, Sleeps 8, With Aircon & Parking",,77.53026,0.0,
5124,2170,ChIJJTbjvd_OyFIRf0rVF61M-9w,area,ChIJJTbjvd_OyFIRFVEcFnu4O5c,Village Green Park,,,,WITHIN
5125,2171,ChIJ457bNzLPyFIRUsvuF2PuCdw,area,ChIJ457bNzLPyFIRrMeVGqg9Vd8,Ridgewood Park,,,,OUTSKIRTS
5126,2172,ChIJt4xSyOfIyFIRx3Vu_W-7V48,landmark,ChIJqb1R9DfJyFIRDy4thJMvgbE,Sunset Lanes,,333.86,436.7638,
5127,2172,ChIJt4xSyOfIyFIRx3Vu_W-7V48,landmark,ChIJX7ReTufIyFIReEPCzDagKL4,Ten 11 Auto Sales & Service,,315.10678,394.96402,
5128,2172,ChIJt4xSyOfIyFIRx3Vu_W-7V48,area,ChIJt4xSyOfIyFIR9AZXYm7ekvc,Arrowhead Park,,,,OUTSKIRTS
5129,2173,ChIJ8e0aAjPJyFIRYN_WnsqnVbI,area,ChIJ8e0aAjPJyFIRLgJhKf4dwwE,Lamb Park,,,,OUTSKIRTS
5130,2174,ChIJ3xI4X3zDyFIRao5CwMipP-I,landmark,ChIJiWm9p9PDyFIRDdKqkJl6p0o,Johnson Park,,414.00134,467.4118,
5131,2175,ChIJK7w4DwCXyFIR3vXyPekEZ_o,landmark,ChIJB0-UWgWXyFIRMYo9oJLSERQ,Minnie’s Stillhouse Bar & Grill,,122.204414,183.32054,
5132,2175,ChIJK7w4DwCXyFIR3vXyPekEZ_o,landmark,ChIJS-449w-XyFIRoEjwoD9Qcjc,Felton Country Store,,319.68973,371.86386,
5133,2175,ChIJK7w4DwCXyFIR3vXyPekEZ_o,landmark,ChIJ11cCNhqXyFIRps44WBw1y_k,Pete's Gas & Services,,346.93,434.2271,
5134,2175,ChIJK7w4DwCXyFIR3vXyPekEZ_o,landmark,ChIJZ-forxCXyFIRm_tmyi-uoUY,Marathon,,328.44943,488.39078,
5135,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,landmark,ChIJ4fS5Oh7PyFIRvb-vZ6qAbG8,Rotary Universal Playground,,187.76204,293.5478,
5136,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,landmark,ChIJiVQv4a7OyFIRbq3WBMQ0CVY,Lindenwood Campground,,264.9306,398.60556,
5137,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,landmark,ChIJPdX-zq_OyFIRYCI6dKa_kX4,Concessions,ACROSS_THE_ROAD,48.55381,10.202866,
5138,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,landmark,ChIJdy5vXOLPyFIRjxgzL2y770A,Welcome to North Dakota Sign,AROUND_THE_CORNER,148.35951,148.60423,
5139,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,area,ChIJrWyzE6nOyFIRS3pxRsYSatg,Lindenwood Park,,,,WITHIN
5140,2177,ChIJrWyzE6nOyFIRw2M-rKcEQX0,area,ChIJj43dq6vOyFIR-qObmFF9Yw0,Clara Barton,,,,WITHIN
5141,2178,ChIJKZR9Z5fOyFIRJRWHns-RSXs,landmark,ChIJjYdXYJbOyFIRWQD057qo8hA,Casey's,,246.35687,340.54166,
5142,2178,ChIJKZR9Z5fOyFIRJRWHns-RSXs,landmark,ChIJi40FjpfOyFIROoVTCnRe644,Marina Yoga and Massage LLC,AROUND_THE_CORNER,118.193924,129.71231,
5143,2178,ChIJKZR9Z5fOyFIRJRWHns-RSXs,landmark,ChIJP9XL9VLPyFIRTIQAb5VjSEo,Willow Inn Suites Moorhead Fargo,,263.52017,375.69675,
5144,2178,ChIJKZR9Z5fOyFIRJRWHns-RSXs,landmark,ChIJzV_P6pbOyFIR0LsoZPzUzEI,Fargo-Moorhead Animal Hospital,,271.24008,416.8004,
5145,2178,ChIJKZR9Z5fOyFIRJRWHns-RSXs,area,ChIJKZR9Z5fOyFIRxATP5CJEk9I,Riverview Estates Park,,,,NEAR
5146,2179,ChIJj99iOrnJyFIRzUF1OxMrRmY,landmark,ChIJ2ZLIqqbIyFIR3nJZL6P98ts,Casey's,,152.29643,221.60556,
5147,2179,ChIJj99iOrnJyFIRzUF1OxMrRmY,landmark,ChIJHYWvS6fIyFIR0s0RpEywi-w,Northwestern Bank,,324.151,414.63745,
5148,2179,ChIJj99iOrnJyFIRzUF1OxMrRmY,landmark,ChIJzYOf06bIyFIRowTIdqFjftg,Gourmet Game Processing,,188.17896,227.21361,
5149,2179,ChIJj99iOrnJyFIRzUF1OxMrRmY,landmark,ChIJ97YdVKfIyFIRA3jUTlWXV5A,Dilworth Hi-Ho Burgers & Brews,,397.19955,470.2296,
5150,2179,ChIJj99iOrnJyFIRzUF1OxMrRmY,landmark,ChIJp1-RRafIyFIRnMaCujmaCAg,Casey's,,354.55246,418.1548,
5151,2180,ChIJb4_-KjLJyFIREHjYim3bCos,landmark,ChIJG9hirgrJyFIRFY5it-kvXzE,Dollar General,,194.58582,243.72757,
5152,2180,ChIJb4_-KjLJyFIREHjYim3bCos,landmark,ChIJo3fBhgXJyFIRrj6rahbIgTo,Circle K Gas Station,,218.00316,298.75104,
5153,2180,ChIJb4_-KjLJyFIREHjYim3bCos,landmark,ChIJO_ZVggXJyFIRlDJ_iu_p6gw,Circle K,AROUND_THE_CORNER,222.31241,262.3391,
5154,2180,ChIJb4_-KjLJyFIREHjYim3bCos,landmark,ChIJLUrAwQjJyFIRM6ziaROpJ5M,St. Francis de Sales Catholic Church,,327.82834,486.60382,
5155,2180,ChIJb4_-KjLJyFIREHjYim3bCos,landmark,ChIJ7VmLAQ_JyFIRvUbJ_jZDSvQ,Moorhead Armory - Minnesota National Guard,,213.09258,286.23865,
5156,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,landmark,ChIJPRrsi0DJyFIRmI8IozwdDhM,Scheels,,415.18442,0.0,
5157,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,landmark,ChIJZeSf4UHJyFIR29ui9tqttlo,Park View Terrace Apartments,,137.97081,0.0,
5158,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,landmark,ChIJ85wh9BTJyFIRa0FEgfSny1I,Oak Grove Park,,439.97955,0.0,
5159,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,landmark,ChIJw73uTBPJyFIR97lPb6i-h_s,Oak Grove Lutheran School North Campus Grades 6-12,,495.4016,0.0,
5160,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,landmark,ChIJ4zcOC0LJyFIRE2YuDCKV7AA,Hjemkomst Center,,392.76797,0.0,
5161,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,area,ChIJp_dKShXJyFIRiOClJ_zfU6E,Riverfront Park,,,,WITHIN
5162,2181,ChIJgf-xOgDJyFIR0YH5Cs714-A,area,ChIJs6qXdGrJyFIRfsgDfbwHWU4,Park View Terrace Apartments,,,,NEAR
5163,2182,ChIJSe1v3d3IyFIR1Is1q2sh8XU,landmark,ChIJo3fBhgXJyFIRrj6rahbIgTo,Circle K Gas Station,,293.13272,409.72485,
5164,2182,ChIJSe1v3d3IyFIR1Is1q2sh8XU,landmark,ChIJO_ZVggXJyFIRlDJ_iu_p6gw,Circle K,,291.8134,388.71667,
5165,2182,ChIJSe1v3d3IyFIR1Is1q2sh8XU,landmark,ChIJ0eeuLwDJyFIRUEXG5ho7qaw,Shampball Court,,256.6749,345.19092,
5166,2183,ChIJe4t1A8ThyFIR9KlHchrSIUM,landmark,ChIJnya_nMPhyFIR8ps4u23ggKo,Thompson Greenery,,232.03102,257.29813,
