id,parkId,campgroundId,credit,title,altText,caption,url
3443,232,,NPS Photo / Billy Flynn,Trail On Straight Lake Segment of Ice Age National Scenic Trail,Photograph of leaf covered trail in autumn.,Trail on the Straight Lake Segment of the Ice Age National Scenic Trail.,https://www.nps.gov/common/uploads/structured_data/4C819772-A9EE-C3A8-AF1DE3A9792A0186.jpg
3444,232,,NPS Photo / Billy Flynn,Pine Lake Segment of Ice Age National Scenic Trail,Photograph of an autumn prairie scene with a grassy trail meandering into the distance.,Trail on the Pine Lake Segment of the Ice Age National Scenic Trail,https://www.nps.gov/common/uploads/structured_data/4DA3812B-CC5C-10BE-B6FA1E31E0945783.jpg
3445,232,,NPS Photo / Billy Flynn,Trail On Harwood Lake Segment of Ice Age National Scenic Trail,"Photograph of autumn forest scene with dirt trail littered with colorful leaves leading into forest,",Trail on the Harwood Lake Segment of the Ice Age National Scenic Trail,https://www.nps.gov/common/uploads/structured_data/4DCAE51C-C051-C792-DAECDB1F7EA51D75.jpg
3446,233,,NPS Photo,The Liberty Bell,Color photo of the Liberty Bell with Independence Hall in the background.,"Recognizable for its crack, the Liberty Bell remains significant today for its message of liberty.",https://www.nps.gov/common/uploads/structured_data/7AFE0115-FFFB-4779-4787C9D078489E1C.jpg
3447,233,,NPS Photo,Independence Visitor Center,A color photo of the Independence Visitor Center showing a brick building with tall windows.,"Plan your visit, use the restrooms, and take advantage of the free WiFi  in the Independence Visitor Center.",https://www.nps.gov/common/uploads/structured_data/3C7F9D13-1DD8-B71B-0BE8FB36B0FC184C.jpg
3448,233,,NPS Photo,Independence Hall,Color photo of Independence Hall as seen from the north side of Chestnut Street.,"Known as the birthplace of the United States, Independence Hall houses the room where the Declaration of Independence and U.S. Constitution were both signed.",https://www.nps.gov/common/uploads/structured_data/3C7F9AA9-1DD8-B71B-0B50D16068B72863.jpg
3449,233,,NPS Photo,The Assembly Room in Independence Hall,"A color photo of the Assembly Room showing 18th century chairs and green, cloth covered tables",The Assembly Room in Independence Hall is where the Declaration of Independence and U.S. Constitution were both signed.,https://www.nps.gov/common/uploads/structured_data/3C80F321-1DD8-B71B-0B30426D759187FC.jpg
3450,233,,NPS Photo,The Benjamin Franklin Museum,A color photo of the exterior of the Benjamin Franklin Museum in Franklin Court.,"Explore Franklin's life and character in the Benjamin Franklin Museum. The museum features artifacts, computer animations, and interactive displays that are geared toward visitors of all ages.",https://www.nps.gov/common/uploads/structured_data/3C7F9F2F-1DD8-B71B-0B289DF989464918.jpg
3451,233,,NPS Photo,The Franklin Court Printing Office,A color photo of a printing press in the Franklin Court Printing Office.,"Franklin's printing office no longer survives, but it would have had equipment similar to what you'll see in the Franklin Court Printing Office.",https://www.nps.gov/common/uploads/structured_data/3C7FA0CA-1DD8-B71B-0B5334A33809A90D.jpg
3452,233,,NPS Photo,Portrait Gallery in the Second Bank of the United States,The exterior of the Second Bank of the United States showing a marble building with eight columns.,"The Second Bank of the United States houses a fine collection of over 100 portraits, many of them by 18th century artist Charles Willson Peale.",https://www.nps.gov/common/uploads/structured_data/3C801AB4-1DD8-B71B-0B13B3AC52A62C06.jpg
3453,234,,NPS Photo,Central Avenue Beach Indiana Dunes National Park,"Michigan Lake beach with green grassy dunes in the background, under a blue sky.","Central Avenue Beach at low water levels, spring 2006.",https://www.nps.gov/common/uploads/structured_data/9253EDFB-AAFD-E111-B985CD2747F5C48F.jpg
3454,234,,Rafi Wilkinson,Sunset at Indiana Dunes National Park,Sunset on Lake Michigan,Sunset at Indiana Dunes National Park,https://www.nps.gov/common/uploads/structured_data/3C7E501C-1DD8-B71B-0B78424BE2B09114.jpg
3455,234,,Michael Gard,Sunset on Lake Michigan,Sunset on Lake Michigan,Sunset on Lake Michigan,https://www.nps.gov/common/uploads/structured_data/3C7E49C3-1DD8-B71B-0B66A187F21A2292.jpg
3456,234,,Jeff Manuszak,Mnoké Prairie in Bloom,Prairie in Bloom,Mnoké Prairie,https://www.nps.gov/common/uploads/structured_data/93317C03-A0F6-3587-DEFBDE06D879DF16.jpg
3457,234,,Jeff Manuszak,Porter Beach Access Point,Porter Beach Access Point,Porter Beach Access Point,https://www.nps.gov/common/uploads/structured_data/3C7E3FE9-1DD8-B71B-0B4F1EBF7C0CFE04.jpg
3458,234,,NPS Collection,Central Beach,Central Beach,Central Beach,https://www.nps.gov/common/uploads/structured_data/3C7E4345-1DD8-B71B-0B1054DD51E7798B.jpg
3459,234,,Jeff Manuszak,Sunset at Lake View,Sunset at Lake View,Sunset at Lake View,https://www.nps.gov/common/uploads/structured_data/3C7E4682-1DD8-B71B-0B750F94FDF9DFDC.jpg
3460,234,,Jeff Manuszak,Peace on Lake Michigan,Peace on Lake Michigan,Peace on Lake Michigan,https://www.nps.gov/common/uploads/structured_data/3C7E4819-1DD8-B71B-0B1F99B8AFB5C9AA.jpg
3461,235,,NPS / Paul Brown,Duncan Bay Narrows,"View from above the trees looking down at Duncan Bay Narrows, trees, Lake Superior, and Canada.","Isle Royale, located in the northwestern corner of Lake Superior, offers views of the Canadian shoreline.",https://www.nps.gov/common/uploads/structured_data/6059CAD8-02E8-2E00-2922DF84800167E0.jpg
3462,235,,NPS Photo / Paul Brown,Winter Ice Floes,Ice floes float in a harbor,"Isle Royale National Park is closed in winter, with the exception of a few visiting researchers.",https://www.nps.gov/common/uploads/structured_data/3C7AC799-1DD8-B71B-0B4E94DE10F014E5.jpg
3463,235,,NPS Photo / Paul Brown,Aerial View of Belle Harbor,Aerial View of Belle Harbor,"Isle Royale is also called Minong, which means ""the good place"" by the Grand Portage Band of Lake Superior Chippewa. Minong is a part of the ancestral lands of the Anishinaabe/Ojibwe peoples who have cared for these lands from time immemorial.",https://www.nps.gov/common/uploads/structured_data/3C7AC355-1DD8-B71B-0B9C2F07853F39F1.jpg
3464,235,,NPS Photo / Paul Brown,Bull Moose,Young bull moose browsing for food,Moose are one of the few mammal species who have journeyed to the island.,https://www.nps.gov/common/uploads/structured_data/3C7AC4C1-1DD8-B71B-0B8592CA6634ABEE.jpg
3465,235,,NPS Photo / Paul Brown,Rock of Ages Lighthouse,Aerial view of Rock of Ages Lighthouse,Rock of Ages is one of four lighthouses at Isle Royale National Park.,https://www.nps.gov/common/uploads/structured_data/3C7AC638-1DD8-B71B-0BD28B3407821A15.jpg
3466,235,,NPS Photo / Paul Brown,Aurora Borealis Over Isle Royale National Park,Diverse colored Aurora Borealis in the night sky,"Isle Royale National Park's dark skies make it an excellent location to enjoy nighttime phenomenon, like the Aurora Borealis.",https://www.nps.gov/common/uploads/structured_data/3C7AC8F5-1DD8-B71B-0B661B7FF90F5407.jpg
3467,236,,NPS Photo,Clothing of the Inupiaq,Museum exhibit case with fur parkas and boots,Traditional clothing of the Inupiaq on exhibit at the Center,https://www.nps.gov/common/uploads/structured_data/3C8130DF-1DD8-B71B-0B99B1F06EB07E76.jpg
3468,236,,Photo courtesy of Inupiat Heritage Center,Waiting for whales,Two people sit by a tent and a skin canoe in snow next to the ocean.,"A whaling crew (Hopson 1) waits patiently at the open lead for a bowhead whale, May 2002.",https://www.nps.gov/common/uploads/structured_data/3C8132AC-1DD8-B71B-0BCE4C14F56EBC8D.jpg
3469,236,,NPS Photo,Inupiat Heritage Center,"Large building with words ""Inupiat Heritage Center"" on the side","The Inupiat Heritage Center promotes Inupiaq culture, history and language through exhibits, classes, performances and activities.",https://www.nps.gov/common/uploads/structured_data/3C813407-1DD8-B71B-0B75242ED1BE1F58.jpg
3470,236,,NPS Photo,Inupiaq whalers,Five people in heavy clothing paddle a skin canoe in icy waters,,https://www.nps.gov/common/uploads/structured_data/3C81354E-1DD8-B71B-0B7FB1EEFAA1F02E.jpg
3471,236,,NPS Photo,Masks,Five masks with fur trim in a display case.,A collection of masks from the Inupiat Heritage Center,https://www.nps.gov/common/uploads/structured_data/3C81370F-1DD8-B71B-0B306657BD7F72C5.jpg
3472,237,,NPS Photo,"The Front Porch, Garfield Home",Front porch of Garfield home showing red front door,The front porch of James Garfield's home was the scene of the first front porch campaign. The presidential candidate gave patriotic speeches and met with thousands of people who came to which him well during the summer and fall of 1880.,https://www.nps.gov/common/uploads/structured_data/3C8438A8-1DD8-B71B-0B1FAF95F1FC35BF.jpg
3473,237,,NPS Photo,Visitor Center,Visitor Center from the south,"The Visitor Center occupies the original carriage house, built in 1894.",https://www.nps.gov/common/uploads/structured_data/3C8435E5-1DD8-B71B-0BFDFF07D291687D.jpg
3474,237,,NPS Photo,"Visitor Center, Main Entrance",Visitor Center main entrance off the parking lot.,"A friendly greeting awaits visitors who enter the Visitor Center. This historic building, constructed in 1894, serves as bookstore, exhibit gallery and auditorium where the park film is shown. Tickets for tours of the Garfield home are also available her",https://www.nps.gov/common/uploads/structured_data/3C8439F9-1DD8-B71B-0B103789390E4E50.jpg
3475,237,,NPS,James A. Garfield National Historic Site,a large gray house with a red roof,Thousands to visitors came to this front porch to hear presidential candidate James A. Garfield speak in 1880.,https://www.nps.gov/common/uploads/structured_data/A2F80175-01B6-E59B-6A850AC1EAD3586B.jpg
3476,237,,NPS Photo,"Library addition, north side",A view of the memorial library addition through the trees.,"Mrs. Garfield constructed a beautiful addition to the Garfield home following the President's assassination in 1881. These 9 rooms contain the first Presidential Memorial Library,  including the a fireproof vault which once contained Garfield's papers.",https://www.nps.gov/common/uploads/structured_data/3C843733-1DD8-B71B-0B6D977CFFF656D0.jpg
3477,237,,NPS Photo,"Hand-painted Fireplace Tile, Garfield Dining Room",Hand-painted tile shows a bird next with blue eggs,"Mrs. Garfield was known for her artistic talent, which softly blankets the interior of the Garfield home. In particular, the dining room boasts two tiles which were hand-painted by Mrs. Garfield, surround by others done by her children.",https://www.nps.gov/common/uploads/structured_data/3C843B7E-1DD8-B71B-0BA080B0BC3D4D98.jpg
3478,238,,NPS Photo,Barataria Preserve of Jean Lafitte National Historical Park and Preserve,Spanish moss hangs from live oak tree,Spanish moss and lush vegetation provide glimpses of Louisiana's wild wetlands at Jean Lafitte's Barataria Preserve.,https://www.nps.gov/common/uploads/structured_data/3C845D16-1DD8-B71B-0B04181AABF4F0C1.jpg
3479,238,,NPS Photo,Chalmete Battlefield at Jean Lafitte National Historical Park and Preserve,An oak tree arches over a cannon-guarded rampart with historic house and American flag in background,Chalmette Battlefield's American rampart and cannons still guard the site of the Battle of New Orleans in 1815.,https://www.nps.gov/common/uploads/structured_data/3C845E7E-1DD8-B71B-0BE1AC184B0AF650.jpg
3480,238,,NPS Photo,Chalmette National Cemetery at Jean Lafitte National Historical Park and Preserve,Setting sun lights up cemetery headstones,"Established during the Civil War, Chalmette National Cemetery's 14,000+ headstones pay tribute to those buried there.",https://www.nps.gov/common/uploads/structured_data/3C8461CD-1DD8-B71B-0BA0A3EAB3AFD319.jpg
3481,238,,NPS Photo,French Quarter Visitor Center of Jean Lafitte National Historical Park and Preserve,"Visitor center exhibit titled ""Crossroads of Cultures""",Hundreds of years of history and thousands of people from all over the world have created New Orleans' distinctive cultural mix.,https://www.nps.gov/common/uploads/structured_data/3C846B2F-1DD8-B71B-0B8FA8F547ADCE23.jpg
3482,238,,NPS Photo,Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve,Model of an early Acadian home sits in a glass case,"Bringing skills and traditions from Nova Scotia, the Acadian exiles in Louisiana found a new home and a new name---Cajuns.",https://www.nps.gov/common/uploads/structured_data/3C846C76-1DD8-B71B-0BCC7D9571EBF0FA.jpg
3483,238,,NPS Photo,Wetlands Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve,Exhibit case full of musical instruments,Acadian (Cajun) music began in cabins and dancehalls and has become famous worldwide.,https://www.nps.gov/common/uploads/structured_data/3C846EF3-1DD8-B71B-0B4D8391F7C91BC6.jpg
3484,238,,NPS,Prairie Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve,guitar sits on a dimly lit porch styled stage,"The Music Porch at the Prairie Acadian Cultural Center in Eunice, LA",https://www.nps.gov/common/uploads/structured_data/99468C42-EE93-353D-DC5C106FC356B7F8.jpg
3485,239,,NPS Staff Photo,Target Room,The target room inside Jewel Cave.,The target room inside Jewel Cave.,https://www.nps.gov/common/uploads/structured_data/C6DE6447-A12D-692B-419DBA224FA0D35B.jpg
3486,239,,NPS Photo / Dan Austin,Hourglass Lake,A cave explorer sits on some rocks and looks at a clear blue lake in Jewel Cave.,"Volunteer cave explorers discovered Hourglass Lake in October 2015, the first sizable body of water found within Jewel Cave.",https://www.nps.gov/common/uploads/structured_data/3C7D11EA-1DD8-B71B-0BCC921BDE9A9253.jpg
3487,239,,NPS Photo / Dan Austin,Inner Sanctum,A park ranger is standing on a metal platform within a long passageway with a vaulted ceiling.,"The Inner Sanctum is one of the longest and largest passageways along the Scenic Tour route, located near the Torture Room.",https://www.nps.gov/common/uploads/structured_data/3C7D1365-1DD8-B71B-0BEF0C64C6FA265F.jpg
3488,239,,NPS Photo,The Brain Drain,"A caver squeezes through a very small and tight opening, surrounded by multi-colored rocks.",The Brain Drain is approximately eight inches high by 24 inches wide and is the tightest passage on the Wild Caving Tour.,https://www.nps.gov/common/uploads/structured_data/3C7D14CA-1DD8-B71B-0BFB17D039DD3B5F.jpg
3489,239,,NPS Photo / Dan Austin,The Heavenly Room,A park ranger stands as a silhouette in a large room in Jewel Cave.,The Heavenly Room is a large room along the Historic Lantern Tour within the historic entrance of Jewel Cave.,https://www.nps.gov/common/uploads/structured_data/3C7D1629-1DD8-B71B-0BC7B364204E089C.jpg
3490,239,,NPS Photo,Nailhead Spar,White-colored crystals with blunt tips sparkle against a black background.,"Calcite crystals, such as nailhead spar, cover most of the walls, ceilings, and floors within Jewel Cave.",https://www.nps.gov/common/uploads/structured_data/3C7D1784-1DD8-B71B-0B48192F22E64243.jpg
3491,239,,NPS Photo / Bradley Block,Rocky Mountain Bighorn Sheep,"A bighorn sheep ram stands in the highway, with a camper stopped in the other lane.","Rocky mountain bighorn sheep are commonly seen within the monument, usually along Highway 16.",https://www.nps.gov/common/uploads/structured_data/64C79BE0-A659-8840-42FFC92F36170B12.jpg
3492,239,,NPS Photo / VIP Melissa Oehler,Red Squirrel,A small red squirrel stands on a dead pine branch.,Red squirrels are commonly observed along the Roof Trail near the visitor center.,https://www.nps.gov/common/uploads/structured_data/6631318F-9E50-F1B1-5C46DBD78B098DC0.jpg
3493,239,,NPS Photo / Bradley Block,Fall Season Foliage in Fog,"Fog filters through a stand of pine trees, with red and yellow foliage on the forest floor.",Autumn is a beautiful time of year to visit the monument. The colors of fall are often the best during mid to late September.,https://www.nps.gov/common/uploads/structured_data/666058D9-0055-1D9F-119532F940F10BB9.jpg
3494,239,,NPS Photo / Bradley Block,Winter in the Pines,Snow covers the ground and flocks pine trees.,"Although a ""slower"" time of year, the winter season offers some of the best scenery of the ponderosa pine forest.",https://www.nps.gov/common/uploads/structured_data/6683C845-E7F9-D3F7-FA56BC263BEE5F1E.jpg
3495,239,,NPS Photo / VIP Connie McKinney,Canyons Trail Descending toward the Historic Entrance,"A paved path with steps heads down a hillside, with rock overhangs and pine trees nearby.","A portion of the Canyons Trail passes the historic entrance of Jewel Cave, with breathtaking views of nearby Hell Canyon.",https://www.nps.gov/common/uploads/structured_data/669C0495-B3C1-7748-53CD13838A8BFB70.jpg
3496,239,,NPS Photo / Bradley Block,Theodore Roosevelt Addresses an Audience,A look-alike Theodore Roosevelt speaks to visitors on the patio of the visitor center.,"The monument hosts special events each summer, such as living history presentations of President Theodore Roosevelt.",https://www.nps.gov/common/uploads/structured_data/66D0137A-EFCF-7E62-092A694DA721B7CD.jpg
3497,239,,NPS Photo / Quentin Bucker,The Ranger Cabin at Jewel Cave,"A small, dark-brown cabin sits on top of a hill with a walking path leading to its front porch.","The original park ranger cabin, built during the 1930s, is available for public access during the summer and early fall seasons.",https://www.nps.gov/common/uploads/structured_data/67005513-E175-D6A5-3F71D5C040E134FE.png
3498,239,,NPS Photo / Bradley Block,Visitor Center Exhibit Area,A wall mural showing red-colored rock transitions into a room with a large cave map on the wall.,The visitor center provides several engaging exhibits and displays about the resources within the monument.,https://www.nps.gov/common/uploads/structured_data/67260458-B411-2D76-E0F699529DB0957E.jpg
3499,239,,NPS Photo / Bradley Block,Pasque Flowers in Bloom,White to light purple flowers with yellow centers poke through pine needles.,"Jewel Cave is home to several species of wildflowers, such as the South Dakota State Flower - the pasque flower.",https://www.nps.gov/common/uploads/structured_data/675DE44F-038D-5BF2-BF9048834962E325.jpg
3500,239,,NPS Photo / VIP Connie McKinney,Bats at Jewel Cave,A small brown bat rests on a red-orange colored rock.,"Nine species of bats live within Jewel Cave National Monument. At times, visitors may see bats outside the historic entrance.",https://www.nps.gov/common/uploads/structured_data/6748AFF4-EBD6-9370-E358E0B05929CD5B.jpg
3501,240,,NPS Photo,Jimmy Carter's Boyhood Home,A picture of the front of the home Jimmy Carter lived in as a young boy.,"Front view of the Jimmy Carter Boyhood Home in Archery, Georgia.",https://www.nps.gov/common/uploads/structured_data/3C87D454-1DD8-B71B-0B1CF7672AB5806C.jpg
3502,240,,NPS Photo,Plains High School Museum and Visitors Center,Front view of Plains High School Visitor Center and Museum,Almost one hundred thousand visitors visit Plains High School Visitor Center and Museum yearly.,https://www.nps.gov/common/uploads/structured_data/3C87D616-1DD8-B71B-0B81EBD345A00323.jpg
3503,240,,NPS Photo,"Plains Depot, 1976 Campaign Headquarters",The Plains train depot that President Carter used as the 1976 campaign headquarters.,"The oldest building in Plains, the train depot, was used as the 1976 campaign headquarters for President Carter.",https://www.nps.gov/common/uploads/structured_data/3C87D763-1DD8-B71B-0BB5F55DAD2E6514.jpg
3504,240,,NPS Photo,Jimmy Carter Presidents' Day 2016,Jimmy Carter speaking to the crowd; Presidents' Day 2016,President Jimmy Carter speaking to the crowd at Plains High School for Presidents' Day 2016,https://www.nps.gov/common/uploads/structured_data/61CED1DA-1DD8-B71B-0B3FDDBB629AA7DF.jpg
3505,240,,NPS Photo,"Rosalynn Carter, Presidents' Day 2016","Rosalynn Carter signing a book, Presidents' Day 2016",Rosalynn Carter signing a book she authored during Presidents' Day 2016,https://www.nps.gov/common/uploads/structured_data/61DF9E1D-1DD8-B71B-0B3700555CB0DC61.jpg
3506,241,,NPS Photo / Sue Anderson,Sheep Rock,Sheep Rock,"Sheep Rock, with the John Day River in the foreground",https://www.nps.gov/common/uploads/structured_data/65131BFA-AC34-079D-7FD7AF99F152FFED.jpg
3507,241,,NPS Photo / Scott Ritner,Painted Hills,Painted Hills,The Painted Hills on a stormy winter day.,https://www.nps.gov/common/uploads/structured_data/3C848785-1DD8-B71B-0B846784B96C76EE.jpg
3508,241,,NPS Photo,Clarno,Clarno,The Clarno Palisades are remains of ancient volcanic mudslides.,https://www.nps.gov/common/uploads/structured_data/3C8488CD-1DD8-B71B-0B29E5280AE3C784.jpg
3509,241,,NPS Photo,Paleontologist at work,Paleontologist at work,The Thomas Condon Paleontology Center is both a visitor center and research center.,https://www.nps.gov/common/uploads/structured_data/3C848BB2-1DD8-B71B-0B434648CF84C5DE.jpg
3510,241,,NPS photo,Historic James Cant Ranch Homestead,White house surrounded by green with concrete path leading to the front,Cant Ranch house,https://www.nps.gov/common/uploads/structured_data/6593D65B-C84F-49D1-833D0F4F38BF288D.jpg
3511,242,,NPS Photo,John Fitzgerald Kennedy National Historic Site,John Fitzgerald Kennedy National Historic Site,"Photograph of the birthplace of John F. Kennedy on Beals st. in Brookline, MA",https://www.nps.gov/common/uploads/structured_data/3C820F63-1DD8-B71B-0BA806C2D92161BF.jpg
3512,242,,NPS / Robert Perron,Nursery,"Room with white wicker furniture, including bassinet and rocking chair. Long white baby dress hangs.","The Kennedy christening gown on a stand next to the bassinet in which all the Kennedy children slept, at the John F. Kennedy National Historic Site.",https://www.nps.gov/common/uploads/structured_data/4AC1549C-BD5C-B852-7B4D8CBCD5B2AF86.jpg
3513,242,,NPS / Robert Perron,Kennedy Dining Room,Dining room with oval dining table with six place settings of silver and fine china.,The dining table is set with the fine china and silver that Rose Kennedy received as a wedding present.,https://www.nps.gov/common/uploads/structured_data/4AA5B49F-ECA2-C60D-69B4B0B6D59BAA5D.jpg
3514,243,,NPS Photo,John Muir Home at the John Muir National Historic Site,John Muir Home at the John Muir National Historic Site,John Muir Home at the John Muir National Historic Site,https://www.nps.gov/common/uploads/structured_data/3C79DF6A-1DD8-B71B-0B64749528CB4952.jpg
3515,243,,"NPS photo, Luther Bailey",John Muir National Historic Site,A old copper sprayer sits against a tree-line background.,Historic Copper Sprayer.,https://www.nps.gov/common/uploads/structured_data/F7F8B4FB-0333-BE92-58C6A8113FA7D70E.jpg
3516,243,,"NPS photo, Luther Bailey",Mount Wanda,A natural foot path winds its way through hills and trees.,Mount Wanda walking trail.,https://www.nps.gov/common/uploads/structured_data/F80280BB-E7D5-E067-00A105D97A26603F.jpg
3517,243,,"NPS photo, Luther Bailey",John Muir National Historic Site,A tall wooden windmill and a small white shed surrounded by trees.,The old windmill.,https://www.nps.gov/common/uploads/structured_data/F80B41C9-CA24-ACF0-AE090EA8794AA1E5.jpg
3518,243,,"NPS photo, Luther Bailey",John Muir National Historic Site,"Old books, a writing pen and inkwell, and paper sit on John Muir's original desk.","John Muir's desk in the ""Scribble Den"".",https://www.nps.gov/common/uploads/structured_data/F8158989-E30C-A590-71F620A96879B472.jpg
3519,244,,NPS,The Lake View Farm,Barn and spring house,The Lake View Farm,https://www.nps.gov/common/uploads/structured_data/2A4B8778-986F-86FB-4B696139FFE5B131.jpg
3520,244,,NPS,Lake View House,Farm house,Lake View House,https://www.nps.gov/common/uploads/structured_data/2ACE78E3-DE22-8056-46CBE5BB9E96122D.jpg
3521,244,,NPS,The Double Cottage,Cottage,The Double Cottage once served as a structure for the South Fork Fishing and Hunting Club,https://www.nps.gov/common/uploads/structured_data/2B4CCAA7-AE33-3360-11E79C1CFCF0EA36.jpg
3522,244,,NPS,The remains of the South Fork Dam,Remains of the dam,Remains of the South Fork Dam with snow,https://www.nps.gov/common/uploads/structured_data/2B116CA9-EAC0-740F-2E01598994175AEF.jpg
3523,244,,NPS,The Lippincott Cottage,Cottage,The Lippincott Cottage once served as a structure for the South Fork Fishing and Hunting Club,https://www.nps.gov/common/uploads/structured_data/2B76165F-9EFE-107D-D082CEA362B5736E.jpg
3524,244,,NPS,Park entrance sign,Park entrance sign,Park entrance sign,https://www.nps.gov/common/uploads/structured_data/2AED54C6-E9F7-502C-2E14FD74FC5E43AD.jpg
3525,244,,NPS,The remains of the South Fork Dam,Dam remains,The remains of the South Fork Dam,https://www.nps.gov/common/uploads/structured_data/2B9EE7C5-EA4B-C3F4-683506B2482DBF34.png
3526,244,,NPS,The remains of the South Fork Dam,Dam remains,The remains of the South Fork Dam,https://www.nps.gov/common/uploads/structured_data/2BDC3B41-E643-0675-2134CD168696D05F.jpg
3527,244,,NPS,South Fork Fishing and Hunting Club Club House,Club house,South Fork Fishing and Hunting Club Club House,https://www.nps.gov/common/uploads/structured_data/2A92868C-E31B-0CC4-551004A071015245.jpg
3528,244,,NPS,The remains of the South Fork Dam,Dam remains,The remains of the South Fork Dam,https://www.nps.gov/common/uploads/structured_data/2BBF4C0F-FC98-D84E-2514C32ECBAAEE9F.jpg
3529,244,,NPS,The Carriage Road Nature Trail can be accessed from the picnic area or near the South Abutment.,Trail sign,The Carriage Road Nature Trail can be accessed from the picnic area or near the South Abutment.,https://www.nps.gov/common/uploads/structured_data/94A693BA-CBAE-BE22-D33BD62313DCBF89.jpg
3530,244,,NPS,The portalettes near the picnic area.,Picnic pavilion,The portalettes near the picnic area.,https://www.nps.gov/common/uploads/structured_data/94919993-F7CE-4DA9-2CC38829D451E190.jpg
3531,244,,NPS,A Walk Through the Ruins starts near the South Abutment.,Wooden sign,A Walk Through the Ruins starts near the South Abutment.,https://www.nps.gov/common/uploads/structured_data/94EB029D-F967-E24B-FE02A658CF88158A.jpg
3532,244,,NPS,"Visitor Center theater shows the park film ""Black Friday"" at :15 past the hour.",Theater seats,"The park movie ""Black Friday"" play at :15 past the hour in the Visitor Center.",https://www.nps.gov/common/uploads/structured_data/BCBB7C82-DBD9-83DE-2967318C652E2BCA.jpg
3533,244,,NPS,The Visitor Center bookstore has many items available for purchase.,Bookstore,The Visitor Center bookstore,https://www.nps.gov/common/uploads/structured_data/BCC32309-0058-1E66-FD50613896D33FD1.jpg
3534,245,,NPS / Emily Hassell,Quail Springs Area at Sunset,The sky turns hues of pink and purple over a field of Joshua trees.,Quail Springs area at sunset,https://www.nps.gov/common/uploads/structured_data/306D0D93-9CCA-76E1-AD48268F8D7A7E3E.jpg
3535,245,,NPS/Brad Sutton,Jumbo Rocks at Sunset,people climbing on boulders are silhouetted against a colorful sunset sky,Jumbo Rocks Campground is a fun place to explore the park's bouldered landscape.,https://www.nps.gov/common/uploads/structured_data/3C85EDAE-1DD8-B71B-0B3E7EAC7E299A23.jpg
3536,245,,NPS/Kurt Moses,Joshua Tree Junior Ranger,a little girl smiles while wearing a Jr. Ranger hat and badge,Kids of all ages can take part in Joshua Tree National Park's Junior Ranger program.,https://www.nps.gov/common/uploads/structured_data/3C85EC5C-1DD8-B71B-0B3B00469411625A.jpg
3537,245,,NPS/Hannah Schwalbe,Hidden Valley Hiker,hiker looks over Hidden Valley,Scrambling to the top of boulders in Joshua Tree can get you a great view.,https://www.nps.gov/common/uploads/structured_data/3C85E84D-1DD8-B71B-0B188E7820D60F14.jpg
3538,245,,NPS/Kurt Moses,Historic Keys Ranch,"an historic wood house seen through the missing windshield of an old, rusty vehicle",The historic Keys Ranch can be visited only on a ranger-guided tour.,https://www.nps.gov/common/uploads/structured_data/3C85EA46-1DD8-B71B-0B28B646B53F0C37.jpg
3539,245,,NPS/Brad Sutton,Lost Horse Valley,Joshua trees grow on a flat plain with boulder outcrops and mountains in the distance,Take in views of the park's iconic Joshua trees and rock outcrops in Lost Horse Valley.,https://www.nps.gov/common/uploads/structured_data/3C85EF02-1DD8-B71B-0B467F2B5F7483AC.jpg
3540,245,,NPS/Brad Sutton,Joshua Tree Sunset,a fiery sky behind the silhouette of a Joshua tree,The wide-open desert of Joshua Tree National Park makes for stunning sunsets.,https://www.nps.gov/common/uploads/structured_data/3C85E941-1DD8-B71B-0BCAA9F8A0BD4E0F.jpg
3541,245,,NPS/Lian Law,Stars Over the Park Entrance,"night scene showing stars of the Milky Way over a sign saying ""Entering Joshua Tree National Park""",Enjoy some of the darkest night skies in Southern California.,https://www.nps.gov/common/uploads/structured_data/3C85EB5A-1DD8-B71B-0BACA59CC5E5A620.jpg
3542,246,,,The Anza Trail in San Juan Bautista,Two people and a dog walk down a dirt trail that cuts into a grassy hill with large trees,The Anza Trail in San Juan Bautista,https://www.nps.gov/common/uploads/structured_data/6C3282C7-B83C-1360-AB17FCF75CC68F02.jpg
3543,246,,,San Juan Bautista Trailhead with Equestrians,equestrians walk down a dirt trail with an Anza Trail marker,Equestrians walk the Anza Trail,https://www.nps.gov/common/uploads/structured_data/6C4A472D-A1D9-76B3-44AF2EE1BD63C3FA.jpg
3544,246,,NPS,Anza Trail Logo,Anza Trail Logo,The Anza Trail is one of 30 National Scenic and Historic Trails,https://www.nps.gov/common/uploads/structured_data/3C872DB3-1DD8-B71B-0B6201C88B96A87D.jpg
3545,246,,NPS Photo,Trails & Rails,trails & rails,Anza Trail volunteers ride the Amtrak Coast Starlight to share about California's landscape and history.,https://www.nps.gov/common/uploads/structured_data/3C873402-1DD8-B71B-0B17F59DE3D57871.jpg
3546,246,,NPS photo,Los Angeles Junior Rangers,Kids stand holding their Anza Trail Junior Ranger badges,Kids stand holding their Anza Trail Junior Ranger badges,https://www.nps.gov/common/uploads/structured_data/6C87D8F2-FBEF-A731-BC71D0D332A3AA84.jpg
